,Fecha,Longitud,Latitud,Polaridad,Magnitud [kA],Corriente
249042,2019-11-28 02:21:56.597,-74.1773,6.7107,1,5.2,5.2
249043,2019-11-28 02:21:56.710,-74.079,6.541,1,6.2,6.2
249044,2019-11-28 02:22:10.683,-74.0882,6.45,1,4.6,4.6
249045,2019-11-28 02:22:31.017,-74.2898,6.7631,-1,39.5,-39.5
249046,2019-11-28 02:23:01.563,-74.1587,6.6985,1,6.4,6.4
249047,2019-11-28 02:23:01.593,-74.1329,6.7314,1,5.8,5.8
249048,2019-11-28 02:23:12.700,-74.1496,6.7973,1,6.1,6.1
249049,2019-11-28 02:23:35.183,-74.1244,6.721,-1,6.7,-6.7
249050,2019-11-28 02:23:38.870,-74.0866,6.7352,1,6.0,6.0
249051,2019-11-28 02:24:13.737,-74.1453,6.7531,1,13.4,13.4
249052,2019-11-28 02:24:22.097,-74.0421,6.5204,-1,5.3,-5.3
249053,2019-11-28 02:24:24.977,-74.1098,6.6636,-1,19.7,-19.7
249054,2019-11-28 02:24:29.763,-74.2242,6.6747,1,6.2,6.2
249055,2019-11-28 02:24:49.100,-74.1925,6.6792,-1,11.8,-11.8
249056,2019-11-28 02:27:00.487,-74.1687,6.7771,1,7.8,7.8
249057,2019-11-28 02:27:03.667,-74.0881,6.524,1,12.4,12.4
249058,2019-11-28 02:27:03.730,-74.0807,6.5266,-1,11.0,-11.0
249059,2019-11-28 02:27:18.153,-74.1185,6.6744,-1,4.4,-4.4
249060,2019-11-28 02:27:19.090,-74.1628,6.678,-1,5.4,-5.4
249061,2019-11-28 02:27:28.747,-74.1653,6.7364,-1,7.4,-7.4
249062,2019-11-28 02:27:32.920,-74.0754,6.4732,1,6.2,6.2
249063,2019-11-28 02:27:38.097,-74.2048,6.7683,1,7.0,7.0
249064,2019-11-28 02:27:54.517,-74.1246,6.6928,1,7.7,7.7
249065,2019-11-28 02:28:05.073,-74.0464,6.5195,-1,11.7,-11.7
249066,2019-11-28 02:28:06.230,-74.1841,6.6848,-1,15.6,-15.6
249067,2019-11-28 02:28:19.527,-73.7428,6.8097,-1,4.3,-4.3
249068,2019-11-28 02:28:26.050,-74.1784,6.7186,1,26.6,26.6
249069,2019-11-28 02:28:38.757,-74.1734,6.7765,1,17.3,17.3
249070,2019-11-28 02:28:48.890,-74.1731,6.6823,1,5.0,5.0
249071,2019-11-28 02:28:52.553,-74.0575,6.5126,-1,6.6,-6.6
249072,2019-11-28 02:28:56.617,-74.1536,6.7485,-1,80.1,-80.1
249073,2019-11-28 02:28:56.687,-74.183,6.7607,-1,16.0,-16.0
249074,2019-11-28 02:28:56.733,-74.1838,6.7608,-1,13.7,-13.7
249075,2019-11-28 02:28:56.777,-74.1607,6.7527,-1,25.9,-25.9
249076,2019-11-28 02:29:06.027,-74.053,6.5534,1,4.8,4.8
249077,2019-11-28 02:29:08.563,-74.0786,6.4905,-1,25.2,-25.2
249078,2019-11-28 02:29:09.800,-74.1618,6.7214,1,8.3,8.3
249079,2019-11-28 02:29:15.603,-74.1369,6.5144,1,6.4,6.4
249080,2019-11-28 02:29:18.410,-74.219,6.7901,-1,5.6,-5.6
249081,2019-11-28 02:29:21.360,-74.0364,6.5388,1,12.0,12.0
249082,2019-11-28 02:29:21.877,-74.0922,6.5308,-1,5.8,-5.8
249083,2019-11-28 02:29:40.190,-74.0762,6.5122,1,5.0,5.0
249084,2019-11-28 02:29:40.723,-74.0623,6.4843,-1,5.3,-5.3
249085,2019-11-28 02:29:42.407,-74.0766,6.5358,1,5.3,5.3
249086,2019-11-28 02:29:51.577,-74.19,6.6901,-1,4.6,-4.6
249087,2019-11-28 02:29:54.840,-74.0464,6.5068,-1,4.7,-4.7
249088,2019-11-28 02:29:54.857,-74.0901,6.5516,1,14.7,14.7
249089,2019-11-28 02:30:07.640,-74.0335,6.5429,1,21.2,21.2
249090,2019-11-28 02:30:19.727,-74.0743,6.5342,1,10.1,10.1
249091,2019-11-28 02:30:37.947,-74.0534,6.5244,1,4.9,4.9
249092,2019-11-28 02:30:46.287,-74.1732,6.6724,1,14.4,14.4
249093,2019-11-28 02:30:47.570,-74.0357,6.5107,-1,16.1,-16.1
249094,2019-11-28 02:30:47.707,-74.0359,6.5120000000000005,-1,36.3,-36.3
249095,2019-11-28 02:30:47.963,-74.0465,6.5075,-1,17.9,-17.9
249096,2019-11-28 02:30:48.030,-74.0591,6.5129,-1,5.1,-5.1
249097,2019-11-28 02:31:00.303,-74.1871,6.7725,1,6.4,6.4
249098,2019-11-28 02:31:03.113,-74.0847,6.5199,1,5.6,5.6
249099,2019-11-28 02:31:08.550,-74.1643,6.7146,1,5.3,5.3
249100,2019-11-28 02:31:12.573,-74.0434,6.4589,1,5.5,5.5
249101,2019-11-28 02:31:13.010,-74.0605,6.5145,1,40.7,40.7
249102,2019-11-28 02:31:18.930,-74.0935,6.5229,-1,27.9,-27.9
249103,2019-11-28 02:31:18.943,-74.1224,6.5907,1,21.0,21.0
249104,2019-11-28 02:31:19.017,-74.1426,6.4702,-1,6.8,-6.8
249105,2019-11-28 02:31:21.153,-74.0736,6.5147,-1,11.5,-11.5
249106,2019-11-28 02:31:29.843,-74.0863,6.4905,1,8.6,8.6
249107,2019-11-28 02:31:35.337,-74.0865,6.5361,1,6.6,6.6
249108,2019-11-28 02:31:35.830,-74.1522,6.7957,-1,7.3,-7.3
249109,2019-11-28 02:31:50.313,-74.1275,6.5296,1,7.1,7.1
249110,2019-11-28 02:32:03.740,-74.1685,6.7891,-1,4.4,-4.4
249111,2019-11-28 02:32:10.697,-74.0536,6.5152,1,28.1,28.1
249112,2019-11-28 02:32:10.907,-74.13600000000001,6.7564,-1,4.5,-4.5
249113,2019-11-28 02:32:23.877,-74.1712,6.7605,1,36.3,36.3
249114,2019-11-28 02:32:23.907,-74.2011,6.7387,-1,7.3,-7.3
249115,2019-11-28 02:32:23.910,-74.1798,6.7645,1,7.7,7.7
249116,2019-11-28 02:32:25.947,-74.0338,6.4743,1,5.1,5.1
249117,2019-11-28 02:32:35.697,-74.1689,6.6746,1,6.5,6.5
249118,2019-11-28 02:32:40.447,-74.2357,6.7572,-1,5.8,-5.8
249119,2019-11-28 02:32:45.083,-74.0933,6.4452,1,5.7,5.7
249120,2019-11-28 02:32:45.450,-74.0854,6.4744,-1,6.3,-6.3
249121,2019-11-28 02:32:47.177,-74.1916,6.7402,-1,46.3,-46.3
249122,2019-11-28 02:32:47.233,-74.1931,6.7399,-1,22.3,-22.3
249123,2019-11-28 02:32:47.480,-74.1974,6.806,1,50.6,50.6
249124,2019-11-28 02:32:47.650,-74.1931,6.7399,-1,14.1,-14.1
249125,2019-11-28 02:32:50.663,-74.0807,6.6054,-1,6.8,-6.8
249126,2019-11-28 02:32:55.090,-74.1554,6.74,1,32.0,32.0
249127,2019-11-28 02:32:56.133,-74.1935,6.745,-1,7.4,-7.4
249128,2019-11-28 02:32:56.563,-74.0744,6.5017,1,19.1,19.1
249129,2019-11-28 02:33:02.737,-74.0701,6.5666,1,14.6,14.6
249130,2019-11-28 02:33:06.987,-74.1863,6.68,1,21.0,21.0
249131,2019-11-28 02:33:07.160,-74.1882,6.7204,1,6.4,6.4
249132,2019-11-28 02:33:14.897,-74.1635,6.5024,1,13.4,13.4
249133,2019-11-28 02:33:15.460,-74.2307,6.477,-1,77.6,-77.6
249134,2019-11-28 02:33:24.803,-74.3452,6.3598,1,9.6,9.6
249135,2019-11-28 02:33:26.793,-74.1798,6.3504,1,6.9,6.9
249136,2019-11-28 02:33:29.523,-74.203,6.7224,1,4.7,4.7
249137,2019-11-28 02:36:06.080,-74.1262,6.667000000000001,-1,19.5,-19.5
249138,2019-11-28 02:36:11.460,-74.0817,6.5499,-1,5.0,-5.0
249139,2019-11-28 02:36:21.620,-74.0567,6.5336,1,7.7,7.7
249140,2019-11-28 02:36:32.130,-74.1846,6.6807,-1,5.9,-5.9
249141,2019-11-28 02:36:32.353,-74.199,6.724,1,7.7,7.7
249142,2019-11-28 02:36:33.487,-74.1142,6.4724,1,5.0,5.0
249143,2019-11-28 02:36:39.050,-74.1501,6.6647,1,11.8,11.8
249144,2019-11-28 02:36:44.067,-74.0184,6.4992,1,11.1,11.1
249145,2019-11-28 02:36:44.543,-74.0177,6.5,-1,6.9,-6.9
249146,2019-11-28 02:36:44.973,-74.0929,6.5255,1,5.3,5.3
249147,2019-11-28 02:36:45.640,-74.0961,6.4758,1,9.3,9.3
249148,2019-11-28 02:36:49.397,-74.1734,6.6534,1,6.4,6.4
249149,2019-11-28 02:36:50.547,-74.1378,6.5218,1,5.5,5.5
249150,2019-11-28 02:36:50.573,-74.1352,6.5555,1,4.6,4.6
249151,2019-11-28 02:36:55.310,-74.17699999999999,6.7662,1,31.7,31.7
249152,2019-11-28 02:36:55.633,-74.2168,6.6991,1,6.6,6.6
249153,2019-11-28 02:37:00.553,-74.1558,6.6631,1,6.6,6.6
249154,2019-11-28 02:37:01.350,-74.0916,6.5234,-1,5.0,-5.0
249155,2019-11-28 02:37:05.977,-74.149,6.6879,1,6.7,6.7
249156,2019-11-28 02:37:11.543,-74.0566,6.5523,1,6.8,6.8
249157,2019-11-28 02:37:21.263,-74.1915,6.6747,1,37.0,37.0
249158,2019-11-28 02:37:21.830,-74.1914,6.6709,-1,5.7,-5.7
249159,2019-11-28 02:37:36.070,-74.1914,6.6979999999999995,1,31.5,31.5
249160,2019-11-28 02:37:36.733,-74.2023,6.7012,1,6.2,6.2
249161,2019-11-28 02:37:42.520,-73.8185,6.8823,-1,7.2,-7.2
249162,2019-11-28 02:37:42.633,-74.1399,6.7528,1,6.7,6.7
249163,2019-11-28 02:37:45.590,-74.1364,6.5182,1,8.3,8.3
249164,2019-11-28 02:37:49.007,-74.1398,6.9998,1,17.7,17.7
249165,2019-11-28 02:38:31.367,-74.0636,6.5012,1,5.9,5.9
249166,2019-11-28 02:38:31.460,-74.1467,6.7031,-1,8.1,-8.1
249167,2019-11-28 02:38:34.110,-74.072,6.5021,1,5.8,5.8
249168,2019-11-28 02:38:42.770,-74.0761,6.5096,-1,5.2,-5.2
249169,2019-11-28 02:38:44.653,-74.1288,6.7285,1,5.0,5.0
249170,2019-11-28 02:38:46.273,-74.1655,6.4984,1,6.9,6.9
249171,2019-11-28 02:38:53.747,-74.0604,6.5518,-1,9.1,-9.1
249172,2019-11-28 02:38:56.760,-74.0606,6.4805,-1,5.5,-5.5
249173,2019-11-28 02:38:58.060,-74.1705,6.6645,1,25.0,25.0
249174,2019-11-28 02:39:01.547,-74.077,6.7077,-1,8.1,-8.1
249175,2019-11-28 02:39:16.957,-74.0791,6.4879,1,38.4,38.4
249176,2019-11-28 02:39:27.540,-74.0972,6.5288,1,6.0,6.0
249177,2019-11-28 02:39:34.633,-74.0526,6.5228,-1,10.5,-10.5
249178,2019-11-28 02:39:38.937,-74.1342,6.5565,-1,15.3,-15.3
249179,2019-11-28 02:39:43.160,-74.0496,6.5774,-1,6.9,-6.9
249180,2019-11-28 02:39:55.623,-74.1899,6.7647,1,5.2,5.2
249181,2019-11-28 02:40:02.033,-74.1347,6.566,-1,5.5,-5.5
249182,2019-11-28 02:40:02.223,-74.1794,6.5315,1,4.8,4.8
249183,2019-11-28 02:40:05.850,-74.1655,6.4046,1,5.2,5.2
249184,2019-11-28 02:40:07.900,-74.1883,6.3508,1,5.9,5.9
249185,2019-11-28 02:40:10.213,-74.1435,6.715,-1,5.3,-5.3
249186,2019-11-28 02:40:11.680,-74.0795,6.5796,1,10.9,10.9
249187,2019-11-28 02:40:18.370,-74.1508,6.7267,-1,9.1,-9.1
249188,2019-11-28 02:40:24.750,-74.1209,6.7254,1,26.8,26.8
249189,2019-11-28 02:40:24.863,-74.1217,6.7225,1,5.7,5.7
249190,2019-11-28 02:40:25.177,-74.1228,6.6979,1,4.9,4.9
249191,2019-11-28 02:40:49.367,-74.1428,6.7612,1,8.8,8.8
249192,2019-11-28 02:40:57.180,-73.9943,6.566,-1,17.9,-17.9
249193,2019-11-28 02:41:00.553,-74.0926,6.5358,1,6.0,6.0
249194,2019-11-28 02:41:00.613,-74.0739,6.5641,-1,6.6,-6.6
249195,2019-11-28 02:41:02.257,-74.0817,6.5049,1,4.9,4.9
249196,2019-11-28 02:41:02.993,-74.17399999999999,6.763999999999999,-1,4.8,-4.8
249197,2019-11-28 02:41:11.727,-74.1684,6.3628,-1,10.3,-10.3
249198,2019-11-28 02:41:14.387,-74.145,6.3673,1,5.8,5.8
249199,2019-11-28 02:41:17.923,-74.0892,6.5226,-1,10.5,-10.5
249200,2019-11-28 02:41:18.600,-74.1673,6.6717,1,17.0,17.0
249201,2019-11-28 02:41:18.723,-74.1741,6.6697,1,4.9,4.9
249202,2019-11-28 02:41:18.890,-73.988,7.0204,-1,11.4,-11.4
249203,2019-11-28 02:41:18.897,-74.1689,6.7818,1,19.6,19.6
249204,2019-11-28 02:41:19.090,-74.2212,6.6762,-1,4.1,-4.1
249205,2019-11-28 02:41:23.407,-74.1555,6.7308,1,4.4,4.4
249206,2019-11-28 02:41:23.987,-74.0948,6.5297,1,5.5,5.5
249207,2019-11-28 02:41:28.797,-74.0518,6.7674,1,12.1,12.1
249208,2019-11-28 02:41:38.277,-74.1779,6.7389,-1,20.3,-20.3
249209,2019-11-28 02:41:38.357,-74.192,6.7388,-1,14.1,-14.1
249210,2019-11-28 02:41:38.410,-74.2191,6.7086,-1,17.4,-17.4
249211,2019-11-28 02:41:38.460,-74.2325,6.7212,-1,7.0,-7.0
249212,2019-11-28 02:41:43.170,-74.1502,6.7492,-1,4.6,-4.6
249213,2019-11-28 02:41:48.203,-74.1703,6.7119,1,16.4,16.4
249214,2019-11-28 02:41:48.697,-74.211,6.7459,-1,15.0,-15.0
249215,2019-11-28 02:41:48.743,-74.0395,6.489,1,9.2,9.2
249216,2019-11-28 02:41:48.783,-74.1618,6.742000000000001,1,5.2,5.2
249217,2019-11-28 02:41:54.203,-74.15899999999999,6.7549,1,7.3,7.3
249218,2019-11-28 02:41:58.393,-73.9903,6.59,1,5.1,5.1
249219,2019-11-28 02:41:58.520,-74.0362,6.6465,1,9.3,9.3
249220,2019-11-28 02:42:05.013,-74.1593,6.7397,-1,38.4,-38.4
249221,2019-11-28 02:42:06.677,-73.8917,6.7918,-1,6.5,-6.5
249222,2019-11-28 02:42:14.710,-74.158,6.7307,1,6.7,6.7
249223,2019-11-28 02:42:15.103,-74.1154,6.7208,-1,13.4,-13.4
249224,2019-11-28 02:42:19.463,-74.1579,6.7399,1,5.1,5.1
249225,2019-11-28 02:42:26.343,-74.0685,6.5681,1,7.3,7.3
249226,2019-11-28 02:42:26.447,-74.1298,6.6346,-1,6.9,-6.9
249227,2019-11-28 02:42:29.763,-74.1882,6.7283,-1,6.4,-6.4
249228,2019-11-28 02:42:29.943,-74.2124,6.5908,1,5.4,5.4
249229,2019-11-28 02:42:30.050,-74.2204,6.6642,-1,11.1,-11.1
249230,2019-11-28 02:42:34.153,-74.2076,6.746,-1,4.5,-4.5
249231,2019-11-28 02:42:46.260,-74.1785,6.7622,1,32.2,32.2
249232,2019-11-28 02:42:46.900,-74.0934,6.5676,1,5.6,5.6
249233,2019-11-28 02:42:47.137,-74.1711,6.7475,1,8.3,8.3
249234,2019-11-28 02:42:56.297,-74.0372,6.6547,1,7.3,7.3
249235,2019-11-28 02:42:58.283,-74.1668,6.3549,-1,6.3,-6.3
249236,2019-11-28 02:43:06.323,-74.1648,6.7722,-1,5.2,-5.2
249237,2019-11-28 02:43:13.383,-74.1494,6.3649,-1,59.6,-59.6
249238,2019-11-28 02:43:13.763,-74.2079,6.7055,1,36.7,36.7
249239,2019-11-28 02:43:16.207,-74.0439,6.6583,1,6.5,6.5
249240,2019-11-28 02:43:23.660,-74.1226,6.6982,1,15.8,15.8
249241,2019-11-28 02:43:24.197,-74.154,6.7198,1,9.3,9.3
249242,2019-11-28 02:43:27.487,-74.1721,6.669,-1,6.7,-6.7
249243,2019-11-28 02:43:33.230,-74.1914,6.7509,1,25.0,25.0
249244,2019-11-28 02:43:34.817,-74.2193,6.7339,-1,7.6,-7.6
249245,2019-11-28 02:43:39.940,-74.0884,6.5497,1,14.1,14.1
249246,2019-11-28 02:43:44.520,-74.1614,6.7364,1,4.3,4.3
249247,2019-11-28 02:43:44.923,-74.2192,6.7236,-1,7.1,-7.1
249248,2019-11-28 02:43:44.963,-74.1692,6.7303,1,11.9,11.9
249249,2019-11-28 02:43:50.013,-74.2417,6.6752,-1,7.4,-7.4
249250,2019-11-28 02:43:50.130,-74.1909,6.7913,-1,9.8,-9.8
249251,2019-11-28 02:43:51.657,-74.0572,6.5265,-1,6.8,-6.8
249252,2019-11-28 02:43:56.940,-74.1341,6.734,1,5.3,5.3
249253,2019-11-28 02:44:01.090,-74.1414,6.7249,1,5.2,5.2
249254,2019-11-28 02:44:03.937,-74.1413,6.73,-1,4.7,-4.7
249255,2019-11-28 02:44:06.113,-74.1481,6.7557,1,4.5,4.5
249256,2019-11-28 02:44:10.380,-74.0523,6.5495,1,6.7,6.7
249257,2019-11-28 02:44:15.370,-74.1627,6.7402,1,7.5,7.5
249258,2019-11-28 02:44:17.707,-74.14699999999999,6.3638,-1,37.7,-37.7
249259,2019-11-28 02:44:19.483,-74.0722,6.5512,-1,14.2,-14.2
249260,2019-11-28 02:44:19.637,-74.0597,6.5161,1,5.1,5.1
249261,2019-11-28 02:44:24.920,-74.1674,6.754,-1,4.9,-4.9
249262,2019-11-28 02:44:25.293,-74.1052,6.5325,1,22.8,22.8
249263,2019-11-28 02:44:31.183,-74.2054,6.747000000000001,-1,5.4,-5.4
249264,2019-11-28 02:44:36.350,-74.1706,6.7017,-1,8.0,-8.0
249265,2019-11-28 02:44:38.420,-74.2449,6.6232,1,7.4,7.4
249266,2019-11-28 02:44:39.483,-74.1748,6.7523,-1,5.9,-5.9
249267,2019-11-28 02:44:39.903,-74.0397,6.6438,1,6.8,6.8
249268,2019-11-28 02:44:40.067,-74.0655,6.6514,-1,6.9,-6.9
249269,2019-11-28 02:44:41.627,-74.1513,6.6875,1,7.1,7.1
249270,2019-11-28 02:44:43.287,-74.18,6.77,1,3.9,3.9
249271,2019-11-28 02:44:45.680,-74.1036,6.523,1,24.8,24.8
249272,2019-11-28 02:44:47.027,-74.1464,6.7096,-1,5.0,-5.0
249273,2019-11-28 02:44:47.067,-74.1464,6.707000000000001,-1,6.0,-6.0
249274,2019-11-28 02:44:52.627,-74.2065,6.7476,-1,14.3,-14.3
249275,2019-11-28 02:44:52.780,-74.2085,6.7498,-1,26.6,-26.6
249276,2019-11-28 02:44:52.910,-74.2076,6.747999999999999,-1,14.8,-14.8
249277,2019-11-28 02:44:53.093,-74.155,6.7441,-1,5.0,-5.0
249278,2019-11-28 02:44:58.813,-74.0553,6.5221,1,5.6,5.6
249279,2019-11-28 02:45:04.877,-74.1625,6.3619,-1,7.1,-7.1
249280,2019-11-28 02:45:07.300,-74.1739,6.7620000000000005,1,7.4,7.4
249281,2019-11-28 02:45:10.513,-74.1205,6.7234,1,5.0,5.0
249282,2019-11-28 02:45:10.603,-74.1485,6.7304,1,5.7,5.7
249283,2019-11-28 02:45:12.380,-74.0432,6.5920000000000005,1,17.1,17.1
249284,2019-11-28 02:45:13.743,-74.1739,6.7377,1,6.5,6.5
249285,2019-11-28 02:45:16.917,-74.1638,6.765,-1,6.0,-6.0
249286,2019-11-28 02:45:16.987,-74.1694,6.7669,-1,7.0,-7.0
249287,2019-11-28 02:45:18.480,-74.1392,6.6938,-1,10.7,-10.7
249288,2019-11-28 02:45:18.717,-74.1444,6.7346,1,6.7,6.7
249289,2019-11-28 02:45:20.930,-74.0836,6.7451,-1,4.9,-4.9
249290,2019-11-28 02:45:23.073,-74.1391,6.6866,1,5.0,5.0
249291,2019-11-28 02:45:28.867,-74.1858,6.6782,1,5.7,5.7
249292,2019-11-28 02:45:30.380,-74.0876,6.5624,1,5.1,5.1
249293,2019-11-28 02:45:30.650,-74.0949,6.5591,1,9.1,9.1
249294,2019-11-28 02:45:31.570,-74.194,6.7789,-1,12.3,-12.3
249295,2019-11-28 02:45:33.667,-74.1477,6.7131,-1,6.4,-6.4
249296,2019-11-28 02:45:38.530,-74.0991,6.7329,-1,9.4,-9.4
249297,2019-11-28 02:45:42.133,-74.2132,6.8124,-1,14.4,-14.4
249298,2019-11-28 02:45:42.443,-74.1594,6.7482,-1,4.7,-4.7
249299,2019-11-28 02:45:45.077,-74.1997,6.7453,-1,4.6,-4.6
249300,2019-11-28 02:45:45.680,-74.0978,6.5154,1,7.9,7.9
249301,2019-11-28 02:45:45.893,-74.1174,6.5178,1,4.4,4.4
249302,2019-11-28 02:45:53.737,-74.0851,6.7311,1,9.9,9.9
249303,2019-11-28 02:45:57.087,-74.1742,6.7599,-1,7.2,-7.2
249304,2019-11-28 02:45:59.033,-74.0321,6.5108,-1,13.3,-13.3
249305,2019-11-28 02:46:03.810,-74.027,6.8046,1,5.7,5.7
249306,2019-11-28 02:46:04.813,-74.0076,6.4522,1,18.4,18.4
249307,2019-11-28 02:46:08.273,-74.1471,6.7236,1,5.1,5.1
249308,2019-11-28 02:46:10.690,-74.0745,6.5256,1,19.2,19.2
249309,2019-11-28 02:46:10.690,-74.1481,6.4894,-1,6.1,-6.1
249310,2019-11-28 02:46:14.657,-74.1424,6.7338,-1,4.6,-4.6
249311,2019-11-28 02:46:17.577,-74.1746,6.7531,-1,6.0,-6.0
249312,2019-11-28 02:46:23.633,-74.1335,6.6984,-1,12.4,-12.4
249313,2019-11-28 02:46:23.673,-74.051,6.6693,-1,6.3,-6.3
249314,2019-11-28 02:46:24.350,-74.217,6.7253,-1,5.1,-5.1
249315,2019-11-28 02:46:24.580,-73.8894,6.5804,1,6.2,6.2
249316,2019-11-28 02:46:29.590,-74.1832,6.7337,-1,17.2,-17.2
249317,2019-11-28 02:46:29.593,-74.1641,6.7279,1,6.7,6.7
249318,2019-11-28 02:46:30.667,-74.2724,6.6565,1,4.4,4.4
249319,2019-11-28 02:46:30.890,-74.281,6.7081,1,4.7,4.7
249320,2019-11-28 02:46:32.867,-74.0546,6.5393,1,25.6,25.6
249321,2019-11-28 02:46:38.523,-74.219,6.3908,-1,7.7,-7.7
249322,2019-11-28 02:46:42.443,-74.1607,6.364,-1,7.2,-7.2
249323,2019-11-28 02:46:44.177,-74.1847,6.7259,1,7.7,7.7
249324,2019-11-28 02:46:44.187,-74.1774,6.7353,1,6.1,6.1
249325,2019-11-28 02:46:54.557,-74.1478,6.7276,-1,8.9,-8.9
249326,2019-11-28 02:46:54.573,-74.1451,6.7247,-1,5.4,-5.4
249327,2019-11-28 02:46:54.593,-74.1017,6.5454,-1,18.1,-18.1
249328,2019-11-28 02:46:54.670,-74.1031,6.5461,1,7.5,7.5
249329,2019-11-28 02:47:06.403,-74.1698,6.723,-1,11.5,-11.5
249330,2019-11-28 02:47:09.263,-74.1602,6.7166,1,8.8,8.8
249331,2019-11-28 02:47:09.420,-74.1175,6.3496,1,6.1,6.1
249332,2019-11-28 02:47:11.550,-74.1131,6.4965,1,16.5,16.5
249333,2019-11-28 02:47:12.830,-73.8757,6.7138,1,10.7,10.7
249334,2019-11-28 02:47:12.860,-74.1556,6.6988,-1,5.6,-5.6
249335,2019-11-28 02:47:15.153,-74.1631,6.7136,1,4.5,4.5
249336,2019-11-28 02:47:21.040,-74.1702,6.7379,-1,5.9,-5.9
249337,2019-11-28 02:47:25.087,-74.179,6.7362,1,4.7,4.7
249338,2019-11-28 02:47:29.043,-74.1534,6.7588,1,4.3,4.3
249339,2019-11-28 02:47:29.287,-74.1418,6.7554,-1,5.7,-5.7
249340,2019-11-28 02:47:33.387,-74.1336,6.7021,-1,6.4,-6.4
249341,2019-11-28 02:47:37.993,-74.1382,6.7416,-1,7.7,-7.7
249342,2019-11-28 02:47:45.843,-74.1886,6.3736,-1,42.7,-42.7
249343,2019-11-28 02:47:46.110,-74.0824,6.4909,1,18.2,18.2
249344,2019-11-28 02:47:46.127,-74.0909,6.4923,1,6.2,6.2
249345,2019-11-28 02:47:46.160,-74.0953,6.5484,1,6.1,6.1
249346,2019-11-28 02:47:46.337,-74.1772,6.4025,-1,17.8,-17.8
249347,2019-11-28 02:47:49.137,-74.1326,6.3629,-1,6.5,-6.5
249348,2019-11-28 02:47:54.263,-74.207,6.8385,-1,6.3,-6.3
249349,2019-11-28 02:47:56.937,-74.1439,6.7052,-1,55.5,-55.5
249350,2019-11-28 02:47:57.013,-74.1444,6.7051,-1,40.5,-40.5
249351,2019-11-28 02:47:57.050,-74.1425,6.7049,-1,30.5,-30.5
249352,2019-11-28 02:47:57.097,-74.1537,6.7093,-1,5.1,-5.1
249353,2019-11-28 02:47:57.113,-74.1423,6.7047,-1,23.6,-23.6
249354,2019-11-28 02:47:57.207,-74.14399999999999,6.7053,-1,36.8,-36.8
249355,2019-11-28 02:47:57.357,-74.1435,6.706,-1,15.1,-15.1
249356,2019-11-28 02:48:36.677,-74.1804,6.7548,-1,13.1,-13.1
249357,2019-11-28 02:48:38.587,-74.1415,6.7696,1,5.8,5.8
249358,2019-11-28 02:48:39.250,-74.1919,6.3872,-1,33.1,-33.1
249359,2019-11-28 02:48:42.150,-74.1677,6.7382,-1,4.8,-4.8
249360,2019-11-28 02:48:43.190,-74.0328,6.598,1,14.3,14.3
249361,2019-11-28 02:48:46.623,-74.1493,6.7254,1,6.4,6.4
249362,2019-11-28 02:48:46.747,-74.2784,6.7104,-1,6.5,-6.5
249363,2019-11-28 02:48:46.747,-74.2839,6.7074,-1,11.6,-11.6
249364,2019-11-28 02:48:46.750,-74.3182,6.7273,-1,17.6,-17.6
249365,2019-11-28 02:48:46.983,-74.1166,6.6809,-1,14.7,-14.7
249366,2019-11-28 02:48:52.283,-74.17699999999999,6.7362,1,6.8,6.8
249367,2019-11-28 02:48:53.143,-74.1139,6.5278,1,5.2,5.2
249368,2019-11-28 02:48:56.363,-74.1213,6.432,-1,5.6,-5.6
249369,2019-11-28 02:48:56.943,-74.1465,6.6646,-1,4.9,-4.9
249370,2019-11-28 02:48:58.443,-74.1749,6.7216,1,5.2,5.2
249371,2019-11-28 02:48:59.400,-74.0331,6.6671,1,13.6,13.6
249372,2019-11-28 02:48:59.933,-74.0531,6.695,-1,6.5,-6.5
249373,2019-11-28 02:49:10.907,-73.9846,6.6081,1,16.1,16.1
249374,2019-11-28 02:49:12.817,-74.1546,6.6868,1,5.9,5.9
249375,2019-11-28 02:49:14.123,-74.0909,6.4827,1,5.5,5.5
249376,2019-11-28 02:49:16.417,-74.1716,6.3626,1,5.5,5.5
249377,2019-11-28 02:49:19.617,-74.1649,6.7549,-1,12.1,-12.1
249378,2019-11-28 02:49:22.317,-74.0148,6.6081,1,13.3,13.3
249379,2019-11-28 02:49:22.990,-74.0682,6.6643,1,6.2,6.2
249380,2019-11-28 02:49:29.413,-74.1566,6.3549,1,5.2,5.2
249381,2019-11-28 02:49:39.090,-74.1772,6.3783,1,4.8,4.8
249382,2019-11-28 02:49:39.113,-74.2382,6.4871,1,5.1,5.1
249383,2019-11-28 02:49:40.727,-74.0285,6.6056,1,7.2,7.2
249384,2019-11-28 02:49:52.197,-74.0844,6.5554,-1,5.6,-5.6
249385,2019-11-28 02:49:56.010,-74.2431,6.6113,1,6.3,6.3
249386,2019-11-28 02:49:56.213,-74.1896,6.6871,-1,5.2,-5.2
249387,2019-11-28 02:50:00.950,-74.0695,6.6785,1,10.7,10.7
249388,2019-11-28 02:50:03.627,-74.1143,6.7446,1,5.3,5.3
249389,2019-11-28 02:50:09.083,-74.1702,6.7758,1,5.2,5.2
249390,2019-11-28 02:50:09.100,-74.1349,6.733,-1,5.9,-5.9
